epoch,train_nll_per_dim,val_nll_per_dim
494,-2.506403720378876,-1.3254321813583374
495,-2.5079532742500303,-1.3252269625663757
496,-2.5078370451927183,-1.3287850618362427
497,-2.5060133576393127,-1.3108437657356262
498,-2.5033470749855042,-1.3302642107009888
499,-2.507796347141266,-1.3239251375198364
500,-2.5082094073295593,-1.3216482400894165
501,-2.5076053738594055,-1.3277103304862976
502,-2.509608972072601,-1.3169890642166138
503,-2.5112035512924193,-1.3084644079208374
504,-2.5103570222854614,-1.3023738265037537
505,-2.509504973888397,-1.30363130569458
506,-2.509571647644043,-1.304913878440857
507,-2.5122546553611755,-1.3087998628616333
508,-2.5116989254951476,-1.308277428150177
509,-2.512035048007965,-1.3006765842437744
510,-2.5120416641235352,-1.2945157885551453
511,-2.5118677020072937,-1.2943440079689026
512,-2.5118761539459227,-1.292905569076538
513,-2.5124215126037597,-1.294960379600525
514,-2.513826012611389,-1.2953986525535583
515,-2.5133094072341917,-1.2857146859169006
516,-2.51328387260437,-1.2879868745803833
517,-2.5139362454414367,-1.2840842604637146
518,-2.5140527844429017,-1.2836472988128662
519,-2.515025246143341,-1.2803817987442017
520,-2.5155315041542052,-1.2791610360145569
521,-2.5158836483955382,-1.277863085269928
522,-2.5163804650306703,-1.2763530015945435
523,-2.516426312923431,-1.2668267488479614
524,-2.516499197483063,-1.2665303349494934
525,-2.5166844844818117,-1.2707974910736084
526,-2.517471396923065,-1.2686854600906372
527,-2.5172823309898376,-1.2594183087348938
528,-2.517619454860687,-1.2595155835151672
529,-2.5175570487976073,-1.2571767568588257
530,-2.5184743404388428,-1.2465036511421204
531,-2.518090069293976,-1.2572417855262756
532,-2.518499958515167,-1.2535009980201721
533,-2.519336259365082,-1.2508367896080017
534,-2.5188172578811647,-1.2476244568824768
535,-2.519022452831268,-1.2471562623977661
536,-2.5188016176223753,-1.245497226715088
537,-2.519400107860565,-1.2451167106628418
538,-2.5192784905433654,-1.244210422039032
539,-2.5193673253059385,-1.242730736732483
540,-2.5198290228843687,-1.242839276790619
541,-2.520055902004242,-1.2402758598327637
542,-2.520590054988861,-1.2337597608566284
543,-2.5207247495651246,-1.2337217926979065
544,-2.520125675201416,-1.240829348564148
545,-2.5200384616851808,-1.2354000210762024
546,-2.5208865284919737,-1.2298587560653687
547,-2.520705497264862,-1.2298624515533447
548,-2.52082701921463,-1.2279279232025146
549,-2.5212593913078307,-1.2306725978851318
550,-2.5216643095016478,-1.2279702425003052
551,-2.520886254310608,-1.2293258905410767
552,-2.5213781118392946,-1.2253588438034058
553,-2.521823191642761,-1.2274965047836304
554,-2.5217652201652525,-1.223844587802887
555,-2.5214868426322936,-1.2258370518684387
556,-2.521818459033966,-1.2252885699272156
557,-2.5214832186698914,-1.2234418392181396
558,-2.5219330310821535,-1.2232322096824646
559,-2.5219230890274047,-1.2212051153182983
560,-2.5225309133529663,-1.2217297554016113
561,-2.5223171949386596,-1.2204483151435852
562,-2.522045338153839,-1.2217091917991638
563,-2.52250896692276,-1.2203237414360046
564,-2.5220646619796754,-1.2206639647483826
565,-2.522111213207245,-1.2186020016670227
566,-2.5220095992088316,-1.2179322838783264
567,-2.522451364994049,-1.2177895903587341
568,-2.522698938846588,-1.2201051712036133
569,-2.522582244873047,-1.2184274196624756
570,-2.5227818608284,-1.2170879244804382
571,-2.522867405414581,-1.2172807455062866
572,-2.522567117214203,-1.2162799835205078
573,-2.5230182647705077,-1.217582106590271
574,-2.5225752711296083,-1.2170790433883667
575,-2.522859716415405,-1.2169310450553894
576,-2.5230512857437133,-1.2159979343414307
577,-2.523317539691925,-1.215323269367218
578,-2.5230926156044005,-1.2145884037017822
579,-2.522465193271637,-1.2130377888679504
580,-2.523195767402649,-1.2136186957359314
581,-2.522909677028656,-1.214070975780487
