epoch,train_nll_per_dim,val_nll_per_dim
123,-2.1312248349189757,-1.9119169116020203
124,-2.13166002035141,-1.9301409721374512
125,-2.145187962055206,-1.9173204898834229
126,-2.1425496339797974,-1.8996345400810242
127,-2.1456078410148622,-1.91428804397583
128,-2.1494412541389467,-1.9343122243881226
129,-2.1501449823379515,-1.9150684475898743
130,-2.1457843542099,-1.913608193397522
131,-2.1502928137779236,-1.8961117267608643
132,-2.1439794659614564,-1.9065977334976196
133,-2.152950811386108,-1.907392144203186
134,-2.158553445339203,-1.9086343050003052
135,-2.1644680500030518,-1.8905593156814575
136,-2.163758337497711,-1.8972762823104858
137,-2.168332266807556,-1.9148706793785095
138,-2.167428743839264,-1.8840056657791138
139,-2.1595125675201414,-1.877967119216919
140,-2.1519917607307435,-1.8857797384262085
141,-2.1633816242218016,-1.897739291191101
142,-2.1727128863334655,-1.9040828347206116
143,-2.1749416828155517,-1.9020293951034546
144,-2.1787841081619264,-1.8888061046600342
145,-2.1745896100997926,-1.8819405436515808
146,-2.18458012342453,-1.8874669671058655
147,-2.1888903379440308,-1.8909348249435425
148,-2.1797483801841735,-1.8405132293701172
149,-2.1776747941970824,-1.9070951342582703
150,-2.193716788291931,-1.8891499638557434
151,-2.190928614139557,-1.9007753133773804
152,-2.193684256076813,-1.8715941309928894
153,-2.1887396693229677,-1.888895869255066
154,-2.1878291010856628,-1.8753758668899536
155,-2.1882155299186707,-1.8939275741577148
156,-2.1919985175132752,-1.899846613407135
157,-2.1955700874328614,-1.901389718055725
158,-2.196757423877716,-1.8712332844734192
159,-2.199567770957947,-1.8658033609390259
160,-2.2021938443183897,-1.8551942706108093
161,-2.198606622219086,-1.8659319877624512
162,-2.19864217042923,-1.8865419626235962
163,-2.203202176094055,-1.8867636919021606
164,-2.2056371331214906,-1.870237946510315
165,-2.203922986984253,-1.8549173474311829
166,-2.200065004825592,-1.8371699452400208
167,-2.19520982503891,-1.8847479224205017
168,-2.2210468649864197,-1.8728828430175781
169,-2.2233155012130736,-1.8453540205955505
170,-2.216429829597473,-1.853218913078308
171,-2.216224455833435,-1.8708845376968384
172,-2.224231851100922,-1.8565396070480347
173,-2.22434983253479,-1.8426416516304016
174,-2.218737030029297,-1.8441545367240906
175,-2.2219178795814516,-1.8540378212928772
176,-2.2223782420158384,-1.8657143712043762
177,-2.2313964009284972,-1.8553560972213745
178,-2.2334118366241453,-1.8541036248207092
179,-2.2313512444496153,-1.837218701839447
180,-2.2268506050109864,-1.8524059653282166
181,-2.2307280540466308,-1.840576946735382
182,-2.236583483219147,-1.8419414162635803
183,-2.237390065193176,-1.8497394323349
184,-2.242459607124329,-1.8637678027153015
185,-2.247884225845337,-1.8549343943595886
186,-2.2478984594345093,-1.8482660055160522
187,-2.239787518978119,-1.8457341194152832
188,-2.24390367269516,-1.8303874731063843
189,-2.2373512268066404,-1.8337411284446716
190,-2.2464322209358216,-1.856969952583313
191,-2.25691704750061,-1.8414989709854126
192,-2.250228154659271,-1.782109558582306
193,-2.2432313799858092,-1.82777339220047
194,-2.251084005832672,-1.8338772654533386
195,-2.249326694011688,-1.8288539052009583
196,-2.2429117560386658,-1.841583013534546
197,-2.257008397579193,-1.8509145379066467
198,-2.253935527801514,-1.84523344039917
199,-2.2427740573883055,-1.8273857831954956
200,-2.2495283603668215,-1.8204342126846313
201,-2.2577372789382935,-1.846712052822113
202,-2.268636739253998,-1.8453985452651978
203,-2.268600070476532,-1.8301271796226501
204,-2.2689027309417726,-1.8225321769714355
205,-2.261318266391754,-1.812298595905304
206,-2.2514763474464417,-1.8230236768722534
207,-2.2588451623916628,-1.852549135684967
208,-2.2750412583351136,-1.8452045321464539
209,-2.2742395401000977,-1.8294122815132141
210,-2.2528770565986633,-1.819991648197174
211,-2.272696316242218,-1.8259992003440857
212,-2.2766231060028077,-1.791640281677246
213,-2.2603004217147826,-1.807048738002777
214,-2.269048500061035,-1.8206065893173218
215,-2.2806491613388062,-1.8173356652259827
216,-2.275559437274933,-1.783221423625946
217,-2.270515668392181,-1.7721222639083862
218,-2.2726383090019224,-1.783177375793457
219,-2.2746397733688353,-1.8019853830337524
220,-2.274191343784332,-1.8098732233047485
221,-2.281120789051056,-1.8117023706436157
222,-2.2893101930618287,-1.8276135325431824
223,-2.29213525056839,-1.828119695186615
224,-2.289892327785492,-1.814338743686676
225,-2.292216658592224,-1.8025413751602173
226,-2.2968465447425843,-1.7928760647773743
227,-2.296162819862366,-1.784171462059021
228,-2.296762990951538,-1.7928321957588196
229,-2.301894474029541,-1.779417872428894
230,-2.2993505358695985,-1.7588412761688232
231,-2.295561230182648,-1.776174247264862
232,-2.301049506664276,-1.7941046953201294
233,-2.300237548351288,-1.776047706604004
234,-2.302402341365814,-1.7669193148612976
235,-2.3026535987854,-1.7582066059112549
236,-2.304772973060608,-1.7735698223114014
237,-2.3065534710884092,-1.7709534168243408
238,-2.3003172993659975,-1.760913074016571
239,-2.301934576034546,-1.7751448154449463
240,-2.309630107879639,-1.7688651084899902
241,-2.308410310745239,-1.7793049812316895
242,-2.313090944290161,-1.7769586443901062
243,-2.3140865325927735,-1.7534337043762207
244,-2.3059982657432556,-1.7468059062957764
245,-2.312468695640564,-1.7721790075302124
246,-2.3180390119552614,-1.7693305015563965
247,-2.3208768486976625,-1.7486509680747986
248,-2.3165411591529845,-1.7560307383537292
249,-2.317457711696625,-1.763561189174652
250,-2.3238263368606566,-1.7546770572662354
251,-2.3240890741348266,-1.7561153173446655
252,-2.3207733392715455,-1.7508602738380432
253,-2.3205080389976502,-1.7584746479988098
254,-2.327081394195557,-1.7626299262046814
255,-2.328540873527527,-1.7614687085151672
256,-2.327902150154114,-1.7588540315628052
257,-2.3269245982170106,-1.7537547945976257
258,-2.3257256865501406,-1.7550085186958313
259,-2.3299684643745424,-1.7475332021713257
260,-2.3314218640327455,-1.7463842630386353
261,-2.3319764733314514,-1.7448991537094116
262,-2.330646002292633,-1.7438098192214966
263,-2.3318782567977907,-1.7399995923042297
264,-2.332670044898987,-1.7365415692329407
265,-2.333439564704895,-1.7354819774627686
266,-2.3341230154037476,-1.729109525680542
267,-2.3346259236335754,-1.7297860980033875
268,-2.3347911477088927,-1.7263561487197876
269,-2.3359526872634886,-1.7284055948257446
270,-2.3358787417411806,-1.7263028025627136
271,-2.335817289352417,-1.7260674238204956
272,-2.336006832122803,-1.7252990007400513
273,-2.3361176252365112,-1.7219898700714111
274,-2.3361950159072875,-1.7223438024520874
275,-2.3362566113471983,-1.7218904495239258
276,-2.336650002002716,-1.7212842106819153
277,-2.3378458261489867,-1.7191461324691772
278,-2.337296187877655,-1.720808744430542
279,-2.336983335018158,-1.719633400440216
280,-2.337896466255188,-1.718099296092987
281,-2.3374921798706056,-1.7176980376243591
282,-2.337849760055542,-1.7179986238479614
283,-2.3371242761611937,-1.7177411913871765
284,-2.3376333713531494,-1.7172698378562927
285,-2.3380608558654785,-1.7164572477340698
286,-2.3377965688705444,-1.7162291407585144
287,-2.338433229923248,-1.7159624695777893
288,-2.3385650753974914,-1.7159583568572998
289,-2.3377705693244932,-1.7158018946647644
290,-2.338313031196594,-1.714903175830841
291,-2.338576865196228,-1.7148654460906982
292,-2.3377786755561827,-1.714882254600525
293,-2.338133466243744,-1.7149325609207153
294,-2.338645339012146,-1.7147513628005981
295,-2.3383535146713257,-1.7147889733314514
296,-2.338398289680481,-1.714849591255188
297,-2.338739573955536,-1.7148890495300293
298,-2.338153874874115,-1.714887797832489
299,-2.3384392976760866,-1.7148885130882263
