epoch,train_nll_per_dim,val_nll_per_dim
0,1035.1165382385254,-0.058365561068058014
1,12.441490030288696,-0.9016821086406708
2,10.63501751422882,-0.9834667146205902
3,7.584722900390625,-1.0600184202194214
4,7.040613007545471,-1.1901366114616394
5,7.50953117609024,-1.1951614618301392
6,0.927818289399147,-1.227594256401062
7,0.15475786328315735,-1.2232339978218079
8,0.2614078402519226,-1.2239067554473877
9,1.2402686059474946,-1.2409290075302124
10,0.24592161774635315,-1.256047010421753
11,0.025859922170639038,-1.2913658618927002
12,-0.24257201254367827,-1.262736201286316
13,-0.6912493288516999,-1.3140354752540588
14,-0.8217961937189102,-1.3221578001976013
15,-0.7493209123611451,-1.3318055868148804
16,-1.0006296306848526,-1.3712515234947205
17,-0.8831796020269393,-1.3639220595359802
18,-0.8938748359680175,-1.3758735656738281
19,-0.9909469962120057,-1.3700886368751526
20,-1.0120961129665376,-1.382093071937561
21,-1.0952541530132294,-1.4050251245498657
22,-1.0377553969621658,-1.4189388751983643
23,-1.2153274059295653,-1.4197419881820679
24,-1.1298781394958497,-1.4428248405456543
25,-1.1551023870706558,-1.4475828409194946
26,-1.252497386932373,-1.4258780479431152
27,-0.9063703924417496,-1.4169985055923462
28,-1.0292867362499236,-1.4287517666816711
29,-0.6979864776134491,-1.3809491991996765
30,-1.0474439144134522,-1.409441888332367
31,136710.36791799666,-1.2777472138404846
32,-0.9695105850696564,-1.3819794058799744
33,-1.1518822848796844,-1.3762254118919373
34,-1.269134944677353,-1.4571540355682373
35,-1.1705648064613343,-1.4547905325889587
36,-0.9603188037872314,-1.4846617579460144
37,-1.1451202988624574,-1.4876168966293335
38,-1.234469759464264,-1.4978278875350952
39,-1.2465201020240784,-1.4952529668807983
40,-1.1173497557640075,-1.4901837706565857
41,-1.2230754315853118,-1.5111123323440552
42,-1.3356918156147004,-1.5058048367500305
43,-1.3456410467624664,-1.4728204011917114
44,-1.3765651822090148,-1.4866400957107544
45,-1.2276362925767899,-1.4864181876182556
46,-1.2617056101560593,-1.5210886001586914
47,-1.3043295204639436,-1.528629720211029
48,-1.1155437260866166,-1.490238070487976
49,-0.9507512867450714,-1.5279549360275269
50,-0.3681307852268219,-1.4145838022232056
51,-1.282085156440735,-1.4436635375022888
52,-1.3134822368621826,-1.4976696968078613
53,-1.3843768417835236,-1.5024101734161377
54,-1.3932456016540526,-1.492361843585968
55,-1.3781639993190766,-1.534018874168396
56,-1.433918434381485,-1.5526397228240967
57,-1.3950523674488067,-1.5669044852256775
58,-1.4721954703330993,-1.5858992338180542
59,-1.4248144328594208,-1.5699017643928528
60,-1.401992380619049,-1.5479065775871277
61,-1.4765049457550048,-1.5872358083724976
62,-1.4787415325641633,-1.6201224327087402
63,-1.537315410375595,-1.6104279160499573
64,-1.513323426246643,-1.6292926669120789
65,-1.499841856956482,-1.6226903796195984
66,-1.4705937862396241,-1.641005039215088
67,-1.5081794679164886,-1.6538636088371277
68,-1.5481035530567169,-1.6609287858009338
69,-1.5445234835147859,-1.6447678804397583
70,-1.5194652497768402,-1.6443196535110474
71,-1.5506496191024781,-1.6583424806594849
72,-1.5356018364429473,-1.621703565120697
73,-1.5169955909252166,-1.6764468550682068
74,-1.6019468367099763,-1.6959130764007568
75,-1.593974584341049,-1.6555627584457397
76,-1.604180532693863,-1.662134826183319
77,-1.6306293845176696,-1.6932159066200256
78,-1.6227703630924224,-1.7086086869239807
79,-1.621154260635376,-1.6360911130905151
80,-1.5977764904499054,-1.6817845106124878
81,-1.6499190986156465,-1.7217559218406677
82,-1.6152768790721894,-1.7087327241897583
83,-1.6013395607471466,-1.7351247668266296
84,-1.65845245718956,-1.7586148977279663
85,-1.6769419193267823,-1.762633502483368
86,-1.6752748966217041,-1.753275215625763
87,-1.702147501707077,-1.776286005973816
88,-1.687828290462494,-1.7666035294532776
89,-1.7225622594356538,-1.7553693652153015
90,-1.6528046190738679,-1.7193845510482788
91,-1.6518475592136384,-1.762779176235199
92,-1.7262381255626678,-1.7799881100654602
93,-1.7109720587730408,-1.772304117679596
94,-1.7260594606399535,-1.7928482294082642
95,-1.747256487607956,-1.8059017062187195
96,-1.7679730236530304,-1.8039481043815613
97,-1.7412927448749542,-1.717248797416687
98,-1.6366601169109345,-1.638123869895935
99,-1.6924220442771911,-1.767852783203125
100,-1.7432129681110382,-1.808785855770111
101,-1.7725572526454925,-1.812766432762146
102,-1.8034447968006133,-1.809511125087738
103,-1.7686172902584076,-1.8141897916793823
104,-1.7845259845256805,-1.8424990773200989
105,-1.7980994582176208,-1.8311140537261963
106,-1.8015258193016053,-1.8361955285072327
107,-1.8282109081745148,-1.8435783982276917
108,-1.8196624398231507,-1.848854660987854
109,-1.8422426879405975,-1.867508053779602
110,-1.8357380092144013,-1.857652187347412
111,-1.8248751640319825,-1.829136073589325
112,-1.83543558716774,-1.8481522798538208
113,-1.8528100073337554,-1.8524532318115234
114,-1.8203589379787446,-1.8517675995826721
115,-1.8407692730426788,-1.836974561214447
116,-1.8802715480327605,-1.8187452554702759
117,-1.8884541869163514,-1.735206127166748
118,-1.8578669607639313,-1.8148910403251648
119,-1.8805837154388427,-1.846438705921173
120,-1.8972190141677856,-1.857572853565216
121,-1.8886677503585816,-1.8696454167366028
122,-1.8741259574890137,-1.8753827810287476
123,-1.8724200129508972,-1.842352569103241
124,-1.879182255268097,-1.8734030723571777
125,-1.9093547403812408,-1.8632140159606934
126,-1.9170231699943543,-1.8953327536582947
127,-1.9060701310634613,-1.8860931396484375
128,-1.9200327694416046,-1.8901618123054504
129,-1.9228227198123933,-1.8809982538223267
130,-1.94297935962677,-1.8783299326896667
131,-1.9402302920818328,-1.883888602256775
132,-1.9378247916698457,-1.9080294370651245
133,-1.9532121956348418,-1.8446208834648132
134,-1.955402249097824,-1.8163960576057434
135,-1.9507020473480225,-1.8711197972297668
136,-1.961978441476822,-1.8519505262374878
137,-1.9553505539894105,-1.8840448260307312
138,-1.9816726684570312,-1.9048289060592651
139,-1.9821375787258149,-1.9057221412658691
140,-1.971526449918747,-1.8610559105873108
141,-1.977606976032257,-1.889841377735138
142,-1.9978786706924438,-1.8671970963478088
143,-1.9911762118339538,-1.806418538093567
144,-1.99379802942276,-1.907310962677002
145,-1.994914209842682,-1.8876855969429016
146,-1.9989228427410126,-1.8648836612701416
147,-1.630147969722748,-1.5693601965904236
148,-1.9219183027744293,-1.907254934310913
149,-1.9630353152751923,-1.8867027163505554
150,-1.9911997079849244,-1.9029028415679932
151,-1.989473932981491,-1.8862478137016296
152,-1.9872766435146332,-1.8919398188591003
153,-1.989208883047104,-1.7671218514442444
154,-2.023325818777084,-1.8923158645629883
155,-2.0216207921504976,-1.781212866306305
156,-2.0268014490604402,-1.879256248474121
157,-2.0235380232334137,-1.8462706804275513
158,-2.0242270946502687,-1.8594480156898499
159,-2.023120993375778,-1.9071173071861267
160,-2.0175188183784485,-1.8427568674087524
161,-2.027615398168564,-1.8403918743133545
162,-2.033492636680603,-1.846101999282837
163,-2.0284584522247315,-1.8796128034591675
164,-2.019564318656921,-1.8809038996696472
165,-2.03354417681694,-1.8256784677505493
166,-2.0402282178401947,-1.8833553791046143
167,-2.0392338573932647,-1.864126980304718
168,-2.037683182954788,-1.9475377202033997
169,-2.0496163606643676,-1.930681586265564
170,-2.0532681703567506,-1.9059510827064514
171,-2.04471760392189,-1.9152907729148865
172,-2.045975261926651,-1.7969329953193665
173,-2.067482000589371,-1.9224970936775208
174,-2.0817296743392943,-1.8968522548675537
175,-2.073838746547699,-1.8728393912315369
176,-2.07314954996109,-1.8687055110931396
177,-2.066805112361908,-1.839598298072815
178,-2.0691710472106934,-1.9043849110603333
179,-2.0720878660678865,-1.8808236122131348
180,-2.0780510663986207,-1.8895102739334106
181,-2.072125607728958,-1.9062092304229736
182,-2.0451496303081513,-1.904501497745514
183,-2.0728870928287506,-1.8804166316986084
184,-2.073293995857239,-1.8310869932174683
185,-2.0672815322875975,-1.8529104590415955
186,-2.0825514256954194,-1.8179590106010437
187,-2.0842601895332336,-1.872706651687622
188,-2.069511479139328,-1.8836575746536255
189,-2.074751114845276,-1.8966261148452759
190,-2.0822207927703857,-1.8288062810897827
191,-2.0878808200359344,-1.8286016583442688
192,-2.0782501101493835,-1.8594462871551514
193,-2.0454768002033235,-1.8726385235786438
194,-2.1056366086006166,-1.875721275806427
195,-2.101559805870056,-1.830246388912201
196,-2.0959052443504333,-1.8435733318328857
197,-2.1018259644508364,-1.773562490940094
198,-2.103787529468536,-1.7553665041923523
199,-2.0965281069278716,-1.861319899559021
200,-2.103963553905487,-1.896705150604248
201,-2.105989992618561,-1.9026055335998535
202,-2.1004827976226808,-1.8968654870986938
203,-2.0897789299488068,-1.8889987468719482
204,-2.113132083415985,-1.84865802526474
205,-2.121935021877289,-1.867782711982727
206,-2.12453156709671,-1.8543902039527893
207,-2.124421501159668,-1.8401604890823364
208,-2.1216963171958922,-1.8396636247634888
209,-2.122907650470734,-1.795290231704712
210,-2.130495321750641,-1.8071191906929016
211,-2.1363206028938295,-1.786243736743927
212,-2.139500820636749,-1.7616485953330994
213,-2.13558109998703,-1.707570195198059
214,-2.1281030058860777,-1.7574843168258667
215,-2.1411908507347106,-1.6928440928459167
216,-2.143961250782013,-1.5357704162597656
217,-2.1336304783821105,-1.7245450019836426
218,-2.1403135895729064,-1.803834080696106
219,-2.1481281399726866,-1.7332236170768738
220,-2.1489054322242738,-1.7185750603675842
221,-2.153083622455597,-1.6946221590042114
222,-2.1535293459892273,-1.6151248216629028
223,-2.154309833049774,-1.6633763313293457
224,-2.153603029251099,-1.6631037592887878
225,-2.147492825984955,-1.7522501349449158
226,-2.062181758880615,-1.7881592512130737
227,-2.141371786594391,-1.7831027507781982
228,-2.159810245037079,-1.6322170495986938
229,-2.160038411617279,-1.6503106951713562
230,-2.1522953510284424,-1.7076429724693298
231,-2.153892397880554,-1.752275824546814
232,-2.153974211215973,-1.6637874245643616
233,-2.163846325874329,-1.6987190246582031
234,-2.158508765697479,-1.7184516787528992
235,-2.1678496479988096,-1.6379482746124268
236,-2.1630608677864074,-1.5772408246994019
237,-2.154445695877075,-1.7034462094306946
238,-2.103531098365784,-1.7415325045585632
239,-2.170397961139679,-1.7309162020683289
240,-2.173635220527649,-1.6534572839736938
241,-2.177060103416443,-1.649261713027954
242,-2.1740360140800474,-1.6228558421134949
243,-2.164431941509247,-1.6449095606803894
244,-2.167087984085083,-1.790749967098236
245,-2.17538526058197,-1.6955768465995789
246,-2.1790967345237733,-1.7748862504959106
247,-2.180832040309906,-1.6928101181983948
248,-2.1822515606880186,-1.6590482592582703
249,-2.1840577125549316,-1.6086718440055847
250,-2.183572494983673,-1.561820149421692
251,-2.1764341711997988,-1.5981855392456055
252,-2.1751139163970947,-1.7428128719329834
253,-2.1842706918716432,-1.7635893821716309
254,-2.1861727118492125,-1.6021270155906677
