epoch,train_nll_per_dim,val_nll_per_dim
0,138886.3424797058,7.712899446487427
1,112.35744781494141,-0.3604494482278824
2,102.03367233276367,-0.7512201964855194
3,91.44506607055663,-0.8555518984794617
4,79.69608516693116,-0.963013231754303
5,30.102551651000976,-0.9679200053215027
6,7.408305525779724,-1.0094656944274902
7,8.769558715820313,-1.1250216960906982
8,13.986590886116028,-0.8341518640518188
9,6.669165325164795,-1.0638931393623352
10,5.219284999370575,-1.2092254757881165
11,7.2364208698272705,-1.2419062852859497
12,2.4340482532978056,-1.2619583010673523
13,3.5155612528324127,-1.278072476387024
14,3.906278130412102,-1.2603698372840881
15,11.326801413297654,-1.2919833660125732
16,3.965624812245369,-1.2819854021072388
17,5.6765116393566135,-1.310543179512024
18,5.9941377460956575,-1.3082013130187988
19,2.0468545287847517,-1.2054038643836975
20,0.7114850640296936,-1.2822198867797852
21,-0.22353633344173432,-1.3231473565101624
22,0.11155564785003662,-1.3248421549797058
23,1.9960446059703827,-1.3487419486045837
24,0.7192854851484298,-1.3340427875518799
25,2.5753473937511444,-1.3294323086738586
26,1.2898483484983445,-1.3492827415466309
27,0.20672813057899475,-1.2826515436172485
28,1.1062074154615402,-1.3075865507125854
29,30999318.030438077,-1.188420832157135
30,8982.491939425468,-0.8938002288341522
31,2.8050241261720656,-1.1213808059692383
32,0.9411178708076477,-1.2103567123413086
33,-0.30592245161533355,-1.2785860300064087
34,-0.4334236741065979,-1.3225297927856445
35,0.9751140177249908,-0.5768585205078125
36,0.3524233862757683,-1.046204924583435
37,-0.4865962892770767,-1.1976423263549805
38,0.6217724084854126,-1.316124677658081
39,0.11001670062541961,-1.3351938724517822
40,-0.05197295546531677,-1.1678592562675476
41,-0.6194354176521302,-1.1809699535369873
42,0.44179160296916964,-1.28117835521698
43,-0.8819047778844833,-1.334796965122223
44,-0.7922462612390518,-1.358218491077423
45,0.24038836359977722,-1.3737345337867737
46,-1.128636473417282,-1.3813601732254028
47,-1.0547470301389694,-1.3877025842666626
48,-1.146915316581726,-1.3947833776474
49,-0.6147585213184357,-1.3835691213607788
50,-0.5726059287786484,-1.3932565450668335
51,-0.6057105839252472,-1.411216676235199
52,-1.065281093120575,-1.4063060879707336
53,-0.25334725677967074,-1.4172113537788391
54,-0.9088794529438019,-1.4211686849594116
55,-0.8332654535770416,-1.4181843400001526
56,-0.4838866382837296,-1.4148801565170288
57,-0.6254657715559006,-1.4356786608695984
58,-1.1321730494499207,-1.378787100315094
59,-1.0715631008148194,-1.419619381427765
60,-1.0914045482873918,-1.4237756133079529
61,-0.5612375169992447,-1.4318326711654663
62,-0.7443598717451095,-1.4412323832511902
63,-1.1799963921308518,-1.4474285244941711
64,-0.7217497497797012,-1.447203278541565
65,-1.0424538493156432,-1.438733160495758
66,-1.0088453084230422,-1.4522758722305298
67,-0.8505021780729294,-1.4530435800552368
68,-1.1816944062709809,-1.4209405183792114
69,-1.2214672327041627,-1.4601354002952576
70,-1.0945871889591217,-1.454359769821167
71,-0.2973623901605606,-1.4704201221466064
72,-0.3560208559036255,-1.4815729856491089
73,-0.6008823722600937,-1.4790934920310974
74,-0.9574944227933884,-1.4530587196350098
75,-0.9174164116382599,-1.4803373217582703
76,-1.0912556618452072,-1.4697986841201782
77,-1.1761738538742066,-1.486568570137024
78,-1.1379379212856293,-1.4963486194610596
79,-1.1845747828483582,-1.4975712895393372
80,-0.4886169731616974,-1.4988117814064026
81,20.522485613822937,-1.4368875622749329
82,-1.1415675848722457,-1.4914577007293701
83,-1.1270462900400162,-1.439454197883606
84,-1.2024242371320724,-1.4958760738372803
85,-1.0953734427690507,-1.5034649968147278
86,-1.0975917905569077,-1.5115818977355957
87,-1.0795683234930038,-1.510101318359375
88,-1.109813678264618,-1.5256754159927368
89,-1.2756656587123871,-1.4449394941329956
90,-1.3875644385814667,-1.332279086112976
91,-1.1512286990880967,-1.4912025928497314
92,-1.3694397985935212,-1.4991673231124878
93,-1.2212965697050095,-1.4294070601463318
94,-0.9751242339611054,-1.2496411800384521
95,-1.1070056349039077,-1.3055083751678467
96,-0.8304382175207138,-1.4354950189590454
97,-1.0966819673776627,-1.4678072929382324
98,-1.2049378603696823,-1.2123286724090576
99,-1.076339104771614,-1.419480323791504
100,-1.2550521612167358,-1.4456102848052979
101,-1.2089166641235352,-1.4294474720954895
102,-1.2315598964691161,-1.4829096794128418
103,-1.313696026802063,-1.5147511959075928
104,-1.2477121114730836,-1.5141366124153137
105,-1.1814284861087798,-1.5233715772628784
106,-1.227336546778679,-1.5278360843658447
107,-1.3376431882381439,-1.517437756061554
108,-1.3021755695343018,-1.385448694229126
109,-1.2473791539669037,-1.4044347405433655
