epoch,train_nll_per_dim,val_nll_per_dim
0,4157443426.70041,0.11996682733297348
1,11.701249265670777,-0.7796962261199951
2,9.546841287612915,-1.1096099615097046
3,8.698704862594605,-1.172936737537384
4,7.969131076335907,-1.1349558234214783
5,2.6946222841739655,-1.209826409816742
6,2.1861472010612486,-1.2415670156478882
7,1.9054774343967438,-1.2685924172401428
8,1.5946843445301055,-1.2597687244415283
9,1.4397310018539429,-1.2938251495361328
10,1.1224477469921113,-1.2865426540374756
11,1.3065870821475982,-1.2853020429611206
12,1.2890047430992126,-1.2964104413986206
13,1.5067121088504791,-1.3138763904571533
14,0.46660862267017367,-1.313819944858551
15,0.6705194413661957,-1.320057451725006
16,0.4068057209253311,-1.3098424077033997
17,0.37263964116573334,-1.3403546214103699
18,-0.1391830861568451,-1.3646799325942993
19,-0.09743478000164033,-1.351582407951355
20,0.01694180369377136,-1.3751270771026611
21,0.0034259378910064696,-1.3728758096694946
22,-0.11387664377689362,-1.3755563497543335
23,1.0851116627454758,-1.3950923681259155
24,-0.2568374007940292,-1.3719104528427124
25,-0.49655368328094485,-1.371347427368164
26,-0.40783038139343264,-1.4046449065208435
27,-0.5134515166282654,-1.4053110480308533
28,-0.45487670302391053,-1.419482409954071
29,-0.7423491567373276,-1.4328533411026
30,-0.3817798256874084,-1.3754528760910034
31,-0.7631542026996613,-1.4131914973258972
32,-0.7562898457050323,-1.380407452583313
33,-0.7160925894975663,-1.4344419836997986
34,-0.9378187328577041,-1.4555617570877075
35,-0.6631040900945664,-1.4232264161109924
36,-0.6840104818344116,-1.4442291259765625
37,-0.9522713959217072,-1.446740746498108
38,-1.0018442153930665,-1.4629522562026978
39,-1.0080640316009521,-1.4508427381515503
40,-1.1236044079065324,-1.4693949222564697
41,-1.2464782178401947,-1.470980167388916
42,-1.3117555856704712,-1.482269048690796
43,-1.2978325366973877,-1.4705503582954407
44,-1.3073916375637054,-1.4764968752861023
45,-1.3007205247879028,-1.4824603199958801
46,-1.3492844581604004,-1.5133702754974365
47,-1.3162254512310028,-1.4650218486785889
48,-1.3231281518936158,-1.412191927433014
49,-1.1844749748706818,-1.4896475076675415
50,-1.1940418004989624,-1.5086781978607178
51,-1.3262699604034425,-1.531714677810669
52,-1.275593787431717,-1.5255354642868042
53,-1.2863308429718017,-1.5384591221809387
54,-1.3589037954807281,-1.5458468794822693
55,-1.3390738993883133,-1.5478997230529785
56,-1.3329187750816345,-1.5552364587783813
57,-1.3846052229404449,-1.5660706162452698
58,-1.3587142407894135,-1.5601117610931396
59,7.308728086948395,-1.3654934763908386
60,-1.3142680466175078,-1.4553837776184082
61,-1.3735601127147674,-1.503519058227539
62,-1.4072746932506561,-1.559854507446289
63,-1.391832184791565,-1.5747414827346802
64,-1.394282454252243,-1.5942074656486511
65,-1.455293893814087,-1.6057794690132141
66,-1.4264058887958526,-1.6122890710830688
67,-1.487708193063736,-1.6247804760932922
68,-1.5144611120223999,-1.6209441423416138
69,-1.5024764358997345,-1.6085084676742554
70,-1.5181553065776825,-1.6424612998962402
71,-1.5296637296676636,-1.6331816911697388
72,-1.5649170756340027,-1.6443399786949158
73,-1.5643087387084962,-1.6592100262641907
74,-1.5829935550689698,-1.6037615537643433
75,-1.6087773025035859,-1.6233071088790894
76,-1.5970668077468873,-1.64902663230896
77,-1.5589220225811005,-1.6638855934143066
78,38.00935817360878,-0.8319118618965149
79,-0.6322457998991012,-1.4291478395462036
80,-1.3537679851055144,-1.5695227980613708
81,-1.5045857667922973,-1.6355475187301636
82,-1.5177023887634278,-1.664578914642334
83,-1.575561171770096,-1.669399380683899
84,-1.561807382106781,-1.692073941230774
85,-1.5815776348114015,-1.7120824456214905
86,-1.5980495393276215,-1.7196489572525024
87,-1.6334169864654542,-1.7261674404144287
88,-1.6440871894359588,-1.7076597213745117
89,-1.62109717130661,-1.6728577613830566
90,-1.6482352495193482,-1.7294374704360962
91,-1.5928735733032227,-1.7309507131576538
92,-1.6345694541931153,-1.7381953597068787
93,-1.643098956346512,-1.7538292407989502
94,-1.641105192899704,-1.7126314043998718
95,-1.6678419411182404,-1.755288302898407
96,-1.68225057721138,-1.7675231099128723
97,-1.6998795568943024,-1.7737828493118286
98,-1.72517648935318,-1.7182422280311584
99,-1.7047830462455749,-1.7520095705986023
100,-1.7036666870117188,-1.7752441763877869
101,-1.6741619110107422,-1.7432870864868164
102,-1.6905974328517914,-1.765068769454956
103,-1.6975856482982636,-1.7547636032104492
104,-1.728644198179245,-1.775766372680664
105,-1.692885822057724,-1.7242577075958252
106,-1.701801699399948,-1.7482059001922607
107,-1.750777292251587,-1.819327712059021
108,-1.7600128889083861,-1.8034547567367554
