epoch,train_nll_per_dim,val_nll_per_dim
0,10325.435084533692,15.532269954681396
1,114.88761825561524,-0.4771859645843506
2,86.6297996520996,-0.42363692820072174
3,83.62204437255859,-0.7905451655387878
4,67.48188591003418,-0.9348346590995789
5,158.7586992263794,-0.9633786380290985
6,94.60453882217408,-0.9121147990226746
7,66.22587623596192,-0.8944198489189148
8,39.523274660110474,-0.9470244348049164
9,38.535760688781735,-1.00951087474823
10,30.958721733093263,-1.0366188883781433
11,30.43080406188965,-1.0735203623771667
12,54.77880363464355,-1.0817781686782837
13,158.2491602897644,-0.9811162948608398
14,41.52802820205689,-1.0382792949676514
15,38.600626420974734,-1.1151755452156067
16,24.97998652458191,-0.49475806951522827
17,45.2369252204895,-1.001198172569275
18,61.14263296127319,-1.0589226484298706
19,32.23914861679077,-1.0916305780410767
20,24.659039783477784,-1.1627528667449951
21,24.92682523727417,-1.1922099590301514
22,31.017477297782897,-1.1782384514808655
23,29.431387758255006,-1.132456660270691
24,33.45303087234497,-1.1079946756362915
25,35.685504007339475,-0.9348421990871429
26,33.25601525306702,-1.082411766052246
27,33.86137990951538,-1.175871729850769
28,43.87172603607178,-1.1867496371269226
29,29.221186304092406,-1.153697431087494
30,25.830881214141847,-1.217337191104889
31,21.914531850814818,-1.2563489079475403
32,25.47677311897278,-1.237716794013977
33,25.679186248779295,-1.2408576011657715
34,27.39891357421875,-1.1529451608657837
35,24.371803951263427,-1.2451835870742798
36,24.783311510086058,-1.2803249955177307
37,21.384797668457033,-1.2307170033454895
38,20.228348207473754,-1.296205997467041
39,19.378817081451416,-1.2625834345817566
40,15.655519390106202,-1.2966943979263306
41,17.188325929641724,-1.3107861876487732
42,18.45447473526001,-1.3169147968292236
43,17.900457334518432,-1.2231653928756714
44,16.12329144477844,-1.3045299649238586
45,22.181644487380982,-1.263950228691101
46,18.33538775444031,-1.3027108907699585
47,20.74398970603943,-1.263196587562561
48,16.291803741455077,-1.3046215176582336
49,17.675037837028505,-1.3070248365402222
50,45.791963768005374,-1.0527623891830444
