epoch,train_nll_per_dim,val_nll_per_dim
63,-1.988784956932068,-1.9093448519706726
64,-2.004676675796509,-1.915162444114685
65,-2.0132199943065645,-1.904541552066803
66,-2.0080519139766695,-1.9046454429626465
67,-1.9986378312110902,-1.9105791449546814
68,-1.9986772656440734,-1.9139016270637512
69,-2.0045473992824556,-1.9275153279304504
70,-2.020273727178574,-1.9042047262191772
71,-2.0198746502399443,-1.9143138527870178
72,-2.0219377756118773,-1.9022740721702576
73,-2.021031504869461,-1.9047090411186218
74,-2.014265424013138,-1.907601535320282
75,-2.013585615158081,-1.890979528427124
76,-2.026683622598648,-1.8951712250709534
77,-2.017436921596527,-1.8695876002311707
78,-2.025056928396225,-1.9057785868644714
79,-2.0361145377159118,-1.9013450145721436
80,-2.030332696437836,-1.9044982194900513
81,-2.036968046426773,-1.9059228897094727
82,-2.0468795001506805,-1.9220632910728455
83,-2.04294074177742,-1.8744537234306335
84,-2.0412697434425353,-1.9205401539802551
85,-2.053737336397171,-1.9028176069259644
86,-2.051993191242218,-1.907716155052185
87,-2.05041247010231,-1.9253765940666199
88,-2.0650653421878813,-1.9267556071281433
89,-2.0679179787635804,-1.9207963347434998
90,-2.066014677286148,-1.9205399751663208
91,-2.0693803668022155,-1.9254158735275269
92,-2.0656903862953184,-1.9238319993019104
93,-2.060914081335068,-1.913500964641571
94,-2.0718906223773956,-1.9218000173568726
95,-2.076202762126923,-1.9278216361999512
96,-2.0894538879394533,-1.9285701513290405
97,-2.0864713311195375,-1.9164122939109802
98,-2.092846488952637,-1.9235678911209106
99,-2.100163435935974,-1.92170649766922
100,-2.0960973858833314,-1.9098337292671204
101,-2.091057962179184,-1.936557412147522
102,-2.0997828125953673,-1.9366044402122498
103,-2.11096670627594,-1.931912899017334
104,-2.1083750486373902,-1.9164449572563171
105,-2.1052365481853483,-1.9169562458992004
106,-2.104562258720398,-1.9177354574203491
107,-2.096997094154358,-1.9227803945541382
108,-2.1020788192749023,-1.9163446426391602
109,-2.0984809160232545,-1.8961146473884583
110,-2.1054176807403566,-1.9095213413238525
111,-2.113261914253235,-1.9296159744262695
112,-2.1107918500900267,-1.911666750907898
113,-2.1171441793441774,-1.912660837173462
114,-2.1138304114341735,-1.9161685705184937
115,-2.120097839832306,-1.9105781316757202
116,-2.1245224475860596,-1.9127655029296875
117,-2.1262309432029722,-1.9034196138381958
118,-2.123707628250122,-1.928857147693634
119,-2.1288008451461793,-1.93105548620224
120,-2.1343938589096068,-1.9235824346542358
121,-2.138954961299896,-1.9245947003364563
122,-2.1478426814079286,-1.9062647819519043
123,-2.1401175975799562,-1.9124141335487366
124,-2.136018705368042,-1.9174489378929138
125,-2.1348032116889955,-1.920070469379425
126,-2.1469772458076477,-1.9195079803466797
127,-2.149735689163208,-1.935459315776825
128,-2.1584492564201354,-1.938914179801941
129,-2.1546051859855653,-1.9109206795692444
130,-2.152988648414612,-1.9125826954841614
131,-2.1568046689033507,-1.9265441298484802
132,-2.1601818680763243,-1.885489046573639
133,-2.1443996369838714,-1.9098227620124817
134,-2.155852723121643,-1.927327275276184
135,-2.1629611015319825,-1.9280949234962463
136,-2.1767690420150756,-1.9296575784683228
137,-2.1734466671943666,-1.9083057045936584
138,-2.1633289217948914,-1.926536738872528
139,-2.1747227191925047,-1.9136469960212708
140,-2.18211590051651,-1.9302669167518616
141,-2.1812813758850096,-1.9109550714492798
142,-2.1764335870742797,-1.9215340614318848
143,-2.1844365000724792,-1.9066690802574158
144,-2.1843619465827944,-1.8869168162345886
145,-2.165690779685974,-1.8849399089813232
146,-2.166348910331726,-1.9117029905319214
147,-2.1784343004226683,-1.9162874817848206
148,-2.195928168296814,-1.916327178478241
149,-2.203985023498535,-1.9071038961410522
150,-2.196483540534973,-1.9065949320793152
151,-2.2023688316345216,-1.8998517990112305
152,-2.207382595539093,-1.8877905011177063
153,-2.1922825455665587,-1.8853262066841125
154,-2.196352779865265,-1.8878014087677002
155,-2.20749089717865,-1.881243884563446
156,-2.212018060684204,-1.8738008737564087
157,-2.2133884191513062,-1.875905454158783
158,-2.214063322544098,-1.8578497767448425
159,-2.2084996581077574,-1.8595904111862183
160,-2.2020785093307493,-1.8541845083236694
161,-2.2064855098724365,-1.8648677468299866
162,-2.2122472643852236,-1.8643247485160828
163,-2.2080723524093626,-1.8491911888122559
164,-2.211875832080841,-1.8698254227638245
165,-2.221233832836151,-1.8597247004508972
166,-2.222239577770233,-1.8733961582183838
167,-2.228361964225769,-1.8574278354644775
168,-2.2207658767700194,-1.8627421259880066
169,-2.227438271045685,-1.8696687817573547
170,-2.236623728275299,-1.8485527038574219
171,-2.2349454164505005,-1.8293250799179077
172,-2.231054973602295,-1.8516466617584229
173,-2.235399091243744,-1.8539429903030396
174,-2.2344572067260744,-1.873270869255066
175,-2.2440797090530396,-1.8727579712867737
176,-2.248912525177002,-1.8510496020317078
177,-2.240800619125366,-1.854061245918274
178,-2.2418009519577025,-1.8640975952148438
179,-2.2469526290893556,-1.8722052574157715
180,-2.2462912797927856,-1.8827959895133972
181,-2.245472991466522,-1.8725129961967468
182,-2.2429494976997377,-1.859912931919098
183,-2.2455872178077696,-1.8524836301803589
184,-2.2459416031837462,-1.8350034356117249
185,-2.2467665672302246,-1.8567007184028625
186,-2.255888748168945,-1.8541144132614136
187,-2.2525076866149902,-1.8523306250572205
188,-2.255724823474884,-1.8345527052879333
189,-2.256193208694458,-1.8378362655639648
190,-2.249760901927948,-1.8143728375434875
191,-2.2449841260910035,-1.7924387454986572
192,-2.2306528806686403,-1.7754417657852173
193,-2.2322437524795533,-1.8110458254814148
194,-2.255146062374115,-1.8280794620513916
195,-2.268415403366089,-1.811220407485962
196,-2.266294503211975,-1.7963712811470032
197,-2.250898337364197,-1.8017893433570862
198,-2.248269593715668,-1.8025257587432861
199,-2.254239284992218,-1.8027071356773376
200,-2.2594366312026977,-1.8132815957069397
201,-2.2649741530418397,-1.7924245595932007
202,-2.269106388092041,-1.7867740988731384
203,-2.274347245693207,-1.8079755902290344
204,-2.284004104137421,-1.8030697703361511
205,-2.280186378955841,-1.7775586247444153
206,-2.2811418652534483,-1.7988070249557495
207,-2.28754518032074,-1.8162211179733276
208,-2.285388481616974,-1.8059967756271362
209,-2.273266816139221,-1.8066537380218506
210,-2.2836832284927366,-1.8098487854003906
211,-2.2858200430870057,-1.7923239469528198
212,-2.273135268688202,-1.7971848249435425
213,-2.279530942440033,-1.8186746835708618
214,-2.292196881771088,-1.831558644771576
215,-2.292647087574005,-1.7950318455696106
216,-2.2908310174942015,-1.785328984260559
217,-2.2901753306388857,-1.7867110967636108
218,-2.2952611207962037,-1.7849054336547852
219,-2.292945981025696,-1.7723399996757507
220,-2.2908034563064574,-1.7926337718963623
221,-2.2963503122329714,-1.775039553642273
222,-2.2960792183876038,-1.7745460271835327
223,-2.304273951053619,-1.775760531425476
224,-2.307258331775665,-1.7852450609207153
225,-2.3059189438819887,-1.778167724609375
226,-2.308472144603729,-1.7676107287406921
227,-2.310498261451721,-1.762604296207428
228,-2.3067900419235228,-1.7620438933372498
229,-2.3051217198371887,-1.7673534750938416
230,-2.3040275454521177,-1.780908226966858
231,-2.3100973844528196,-1.7851730585098267
232,-2.3120694160461426,-1.7574724555015564
233,-2.309750020503998,-1.7807556986808777
