epoch,train_nll_per_dim,val_nll_per_dim
0,1.4205028295516968,1.441989243030548
1,1.4019197344779968,1.4425684809684753
2,1.3859916567802428,1.4505654573440552
3,1.3747576475143433,1.462397813796997
4,1.365193784236908,1.4746718406677246
5,1.3586138486862183,1.4809895157814026
6,1.3525262594223022,1.4917826652526855
7,1.3471543073654175,1.4999441504478455
8,1.341923141479492,1.5087541341781616
9,1.335878312587738,1.5191511511802673
10,1.3304147958755492,1.5298389196395874
11,1.3245229840278625,1.5415934920310974
12,1.3174977064132691,1.5575860142707825
13,1.3097384929656983,1.5843809247016907
14,1.3004984736442566,1.6025785207748413
15,1.2885112404823302,1.6538837552070618
16,1.27507027387619,1.7520174384117126
17,1.2574552297592163,2.6768546104431152
18,1.241200852394104,2.478416085243225
19,1.2286985993385315,773.3761554956436
20,1.2109734892845154,12005.097455978394
21,1.1884115576744079,8746.853529930115
22,1.1773975610733032,95521.95363235474
23,1.1653533697128295,5750.1253662109375
24,1.1590176105499268,736.9487729072571
25,1.1338817954063416,1550.5379333496094
26,1.1120355725288391,25220.487365722656
27,1.1060694217681886,13660.975830078125
28,1.098288643360138,3961.6868419647217
29,1.0627184748649596,588033.2160644531
30,1.0465342283248902,1325645.6030273438
31,1.0330124855041505,36962.18765258789
32,1.0320891857147216,458847.9748840332
33,1.0128143787384034,100727.87890625
34,0.9893548429012299,349718.701171875
35,1.1269927442073822,221959.65625
36,0.9736008167266845,1007970.3828125
37,0.964041244983673,328936.88037109375
38,0.9415512979030609,696413.9609375
39,0.922832053899765,1190661.68359375
40,0.913409274816513,416604.77783203125
41,0.8939344584941864,1108667.208984375
42,0.8925603926181793,558563.3984375
43,0.8731041550636292,247681.11328125
44,0.8595987558364868,949834.43359375
45,0.8443595349788666,154956.328125
46,0.8468041479587555,883557.9765625
47,0.8205457866191864,923755.8828125
48,0.8113242626190186,1865177.939453125
49,0.7951260507106781,1460793.4375
50,0.8045007288455963,1077328.931640625
51,0.7791686832904816,403519.1171875
52,0.767432713508606,2431355.609375
53,0.760092306137085,3320736.8046875
54,0.748646342754364,3799746.78125
55,0.7327941834926606,985033.25
